# accelerometer data
# file: 'rgbd_dataset_freiburg1_desk2.bag'
# timestamp ax ay az
1305031532.621681 0.862123 6.382106 -6.944880
1305031532.624683 0.862123 6.286314 -6.944880
1305031532.625808 0.862123 6.286314 -6.944880
1305031532.629464 0.778306 6.430001 -6.944880
1305031532.630448 0.778306 6.430001 -6.944880
1305031532.633696 0.862123 6.430001 -7.040672
1305031532.634680 0.862123 6.430001 -7.040672
1305031532.638391 0.862123 6.525793 -7.040672
1305031532.639342 0.862123 6.525793 -7.040672
1305031532.640561 0.862123 6.525793 -7.040672
1305031532.641526 0.862123 6.525793 -7.040672
1305031532.644826 0.682514 6.477897 -7.411864
1305031532.645869 0.682514 6.477897 -7.411864
1305031532.649423 0.778306 6.477897 -7.519629
1305031532.650549 0.778306 6.477897 -7.519629
1305031532.653662 0.682514 6.286314 -7.435812
1305031532.654653 0.682514 6.286314 -7.435812
1305031532.658438 0.682514 6.094731 -7.998586
1305031532.659434 0.682514 6.094731 -7.998586
1305031532.660677 0.682514 6.094731 -7.998586
1305031532.661672 0.682514 6.094731 -7.998586
1305031532.664677 0.862123 6.142627 -7.902795
1305031532.665826 0.862123 6.142627 -7.902795
1305031532.669421 0.862123 6.094731 -8.190169
1305031532.670419 0.862123 6.094731 -8.190169
1305031532.673715 1.053706 5.998940 -8.190169
1305031532.674674 1.053706 5.998940 -8.190169
1305031532.678296 0.957915 5.807357 -8.142274
1305031532.679289 0.957915 5.807357 -8.142274
1305031532.680541 0.957915 5.807357 -8.142274
1305031532.681538 0.957915 5.807357 -8.142274
1305031532.684680 0.874097 5.711565 -7.998586
1305031532.685837 0.874097 5.711565 -7.998586
1305031532.689318 1.053706 5.615774 -8.142274
1305031532.690320 1.053706 5.615774 -8.142274
1305031532.693583 0.862123 5.328400 -7.615421
1305031532.694577 0.862123 5.328400 -7.615421
1305031532.695791 0.862123 5.328400 -7.615421
1305031532.696803 0.862123 5.328400 -7.615421
1305031532.700433 0.874097 5.519982 -7.232255
1305031532.701572 0.874097 5.519982 -7.232255
1305031532.704800 0.778306 5.519982 -7.854899
1305031532.705850 0.778306 5.519982 -7.854899
1305031532.709410 0.826201 5.615774 -8.238065
1305031532.714702 0.826201 5.615774 -8.238065
1305031532.715528 0.862123 5.711565 -8.238065
1305031532.716662 0.862123 5.711565 -8.238065
1305031532.719635 0.478957 6.094731 -8.573335
1305031532.720801 0.478957 6.094731 -8.573335
1305031532.724433 0.478957 5.711565 -9.052292
1305031532.725543 0.478957 5.711565 -9.052292
1305031532.728705 0.862123 5.424191 -9.339667
1305031532.729800 0.862123 5.424191 -9.339667
1305031532.733473 0.574749 5.519982 -8.764918
1305031532.734420 0.574749 5.519982 -8.764918
1305031532.735708 0.574749 5.519982 -8.764918
1305031532.736707 0.574749 5.519982 -8.764918
1305031532.739876 0.862123 4.897338 -9.531250
1305031532.740841 0.862123 4.897338 -9.531250
1305031532.744306 0.862123 4.562068 -9.531250
1305031532.745299 0.862123 4.562068 -9.531250
1305031532.748832 0.874097 4.550094 -9.339667
1305031532.749651 0.874097 4.550094 -9.339667
1305031532.750798 0.874097 4.550094 -9.339667
1305031532.754297 1.245289 4.657859 -9.531250
1305031532.755416 1.245289 4.657859 -9.531250
1305031532.756423 1.245289 4.657859 -9.531250
1305031532.759604 1.053706 4.370485 -8.573335
1305031532.760621 1.053706 4.370485 -8.573335
1305031532.763960 1.161471 4.753651 -8.214117
1305031532.765318 1.161471 4.753651 -8.214117
1305031532.766291 1.161471 4.753651 -8.214117
1305031532.769583 0.910019 5.136817 -7.615421
1305031532.770676 0.910019 5.136817 -7.615421
1305031532.773806 0.778306 5.519982 -7.423838
1305031532.774819 0.778306 5.519982 -7.423838
1305031532.778412 0.682514 5.759461 -7.232255
1305031532.779433 0.682514 5.759461 -7.232255
1305031532.780689 0.682514 5.759461 -7.232255
1305031532.781688 0.682514 5.759461 -7.232255
1305031532.784828 0.191583 6.477897 -7.040672
1305031532.786216 0.191583 6.477897 -7.040672
1305031532.789560 0.191583 6.525793 -7.232255
1305031532.790552 0.191583 6.525793 -7.232255
1305031532.793690 0.095791 6.669480 -7.399890
1305031532.794832 0.095791 6.669480 -7.399890
1305031532.798328 -0.083818 6.813167 -7.423838
1305031532.799285 -0.083818 6.813167 -7.423838
1305031532.800544 -0.083818 6.813167 -7.423838
1305031532.801667 -0.083818 6.813167 -7.423838
1305031532.804829 -0.083818 6.669480 -7.783056
1305031532.805824 -0.083818 6.669480 -7.783056
1305031532.809437 0.095791 6.477897 -7.783056
1305031532.810550 0.095791 6.477897 -7.783056
1305031532.813682 0.107765 6.430001 -7.902795
1305031532.814683 0.107765 6.430001 -7.902795
1305031532.818309 0.287374 6.142627 -7.902795
1305031532.819433 0.287374 6.142627 -7.902795
1305031532.820570 0.287374 6.142627 -7.902795
1305031532.821675 0.287374 6.142627 -7.902795
1305031532.824793 0.682514 5.735513 -8.142274
1305031532.825795 0.682514 5.735513 -8.142274
1305031532.829443 0.778306 5.663670 -8.094378
1305031532.830468 0.778306 5.663670 -8.094378
1305031532.833696 0.862123 5.519982 -7.807003
1305031532.834696 0.862123 5.519982 -7.807003
1305031532.838320 0.874097 5.328400 -8.142274
1305031532.839339 0.874097 5.328400 -8.142274
1305031532.840565 0.874097 5.328400 -8.142274
1305031532.841677 0.874097 5.328400 -8.142274
1305031532.844682 0.862123 5.328400 -8.094378
1305031532.845803 0.862123 5.328400 -8.094378
1305031532.849327 0.826201 5.376295 -7.998586
1305031532.850426 0.826201 5.376295 -7.998586
1305031532.853564 0.682514 5.711565 -8.094378
1305031532.854666 0.682514 5.711565 -8.094378
1305031532.855804 0.682514 5.711565 -8.094378
1305031532.856927 0.682514 5.711565 -8.094378
1305031532.860569 0.778306 5.807357 -8.860709
1305031532.861554 0.778306 5.807357 -8.860709
1305031532.864929 0.502905 6.477897 -8.190169
1305031532.866307 0.502905 6.477897 -8.190169
1305031532.869561 0.478957 6.669480 -8.381752
1305031532.870549 0.478957 6.669480 -8.381752
1305031532.873707 0.443035 6.573688 -8.908605
1305031532.874802 0.443035 6.573688 -8.908605
1305031532.878306 0.191583 6.669480 -9.052292
1305031532.879297 0.191583 6.669480 -9.052292
1305031532.880544 0.191583 6.669480 -9.052292
1305031532.881675 0.191583 6.669480 -9.052292
1305031532.884832 0.011974 6.573688 -9.148084
1305031532.885806 0.011974 6.573688 -9.148084
1305031532.889448 0.107765 6.286314 -9.148084
1305031532.890432 0.107765 6.286314 -9.148084
1305031532.893687 0.287374 6.094731 -9.243875
1305031532.894680 0.287374 6.094731 -9.243875
1305031532.898305 0.395140 6.286314 -9.148084
1305031532.899310 0.395140 6.286314 -9.148084
1305031532.900574 0.395140 6.286314 -9.148084
1305031532.901693 0.395140 6.286314 -9.148084
1305031532.904818 0.682514 5.998940 -9.148084
1305031532.905828 0.682514 5.998940 -9.148084
1305031532.909439 1.053706 5.687618 -9.243875
1305031532.910425 1.053706 5.687618 -9.243875
1305031532.913661 0.478957 5.615774 -8.764918
1305031532.914675 0.478957 5.615774 -8.764918
1305031532.918321 0.862123 5.615774 -9.052292
1305031532.919304 0.862123 5.615774 -9.052292
1305031532.920587 0.862123 5.615774 -9.052292
1305031532.921680 0.862123 5.615774 -9.052292
1305031532.924812 0.778306 5.735513 -8.190169
1305031532.925808 0.778306 5.735513 -8.190169
1305031532.929436 0.682514 5.903148 -8.381752
1305031532.930469 0.682514 5.903148 -8.381752
1305031532.933695 0.862123 5.711565 -8.238065
1305031532.934691 0.862123 5.711565 -8.238065
1305031532.938326 0.862123 5.699591 -7.998586
1305031532.939303 0.862123 5.699591 -7.998586
1305031532.940564 0.862123 5.699591 -7.998586
1305031532.941555 0.862123 5.699591 -7.998586
1305031532.944682 0.957915 5.519982 -7.854899
1305031532.945807 0.957915 5.519982 -7.854899
1305031532.949466 1.161471 5.519982 -7.854899
1305031532.950431 1.161471 5.519982 -7.854899
1305031532.953692 1.233315 5.328400 -8.142274
1305031532.954679 1.233315 5.328400 -8.142274
1305031532.958298 1.341080 5.316426 -8.190169
1305031532.959285 1.341080 5.316426 -8.190169
1305031532.960561 1.341080 5.316426 -8.190169
1305031532.961555 1.341080 5.316426 -8.190169
1305031532.964838 1.592533 5.041025 -8.573335
1305031532.965810 1.592533 5.041025 -8.573335
1305031532.969449 1.544637 4.969182 -8.764918
1305031532.970434 1.544637 4.969182 -8.764918
1305031532.973712 1.628455 4.753651 -9.052292
1305031532.974671 1.628455 4.753651 -9.052292
1305031532.976174 1.628455 4.753651 -9.052292
1305031532.977307 1.628455 4.753651 -9.052292
1305031532.980556 1.448846 4.753651 -8.956501
1305031532.981554 1.448846 4.753651 -8.956501
1305031532.984689 1.257263 4.945234 -8.764918
1305031532.985683 1.257263 4.945234 -8.764918
1305031532.988951 1.293185 5.041025 -8.764918
1305031532.990295 1.293185 5.041025 -8.764918
1305031532.993688 1.448846 5.376295 -8.764918
1305031532.994682 1.448846 5.376295 -8.764918
1305031532.998301 1.293185 5.519982 -8.585309
1305031532.999298 1.293185 5.519982 -8.585309
1305031533.000574 1.293185 5.519982 -8.585309
1305031533.001556 1.293185 5.519982 -8.585309
1305031533.004686 1.448846 5.316426 -8.238065
1305031533.005809 1.448846 5.316426 -8.238065
1305031533.009424 1.257263 5.232608 -8.094378
1305031533.010430 1.257263 5.232608 -8.094378
1305031533.013686 1.448846 5.328400 -7.807003
1305031533.014686 1.448846 5.328400 -7.807003
1305031533.018321 1.628455 5.519982 -7.471733
1305031533.019309 1.628455 5.519982 -7.471733
1305031533.020562 1.628455 5.519982 -7.471733
1305031533.021719 1.628455 5.519982 -7.471733
1305031533.024812 1.724246 5.711565 -7.423838
1305031533.025803 1.724246 5.711565 -7.423838
1305031533.029435 1.927803 5.711565 -7.399890
1305031533.030469 1.927803 5.711565 -7.399890
1305031533.033697 1.724246 5.376295 -7.519629
1305031533.034690 1.724246 5.376295 -7.519629
1305031533.038452 1.820038 4.945234 -8.190169
1305031533.039434 1.820038 4.945234 -8.190169
1305031533.040688 1.820038 4.945234 -8.190169
1305031533.041682 1.820038 4.945234 -8.190169
1305031533.044684 1.724246 4.753651 -8.860709
1305031533.045805 1.724246 4.753651 -8.860709
1305031533.049315 1.724246 4.609964 -9.148084
1305031533.050303 1.724246 4.609964 -9.148084
1305031533.053575 1.975699 4.562068 -9.722832
1305031533.054536 1.975699 4.562068 -9.722832
1305031533.055794 1.975699 4.562068 -9.722832
1305031533.056809 1.975699 4.562068 -9.722832
1305031533.060304 1.820038 4.466276 -10.680747
1305031533.061294 1.820038 4.466276 -10.680747
1305031533.064447 1.820038 4.370485 -11.351287
1305031533.065571 1.820038 4.370485 -11.351287
1305031533.068568 1.820038 4.274694 -11.973932
1305031533.069543 1.820038 4.274694 -11.973932
1305031533.070788 1.820038 4.274694 -11.973932
1305031533.071805 1.820038 4.274694 -11.973932
1305031533.075296 1.341080 4.274694 -12.500785
1305031533.076297 1.341080 4.274694 -12.500785
1305031533.077284 1.341080 4.274694 -12.500785
1305031533.080472 1.257263 4.550094 -12.788159
1305031533.081554 1.257263 4.550094 -12.788159
1305031533.084554 1.269237 4.562068 -12.596576
1305031533.085556 1.269237 4.562068 -12.596576
1305031533.088444 1.257263 4.753651 -12.596576
1305031533.089418 1.257263 4.753651 -12.596576
1305031533.090657 1.257263 4.753651 -12.596576
1305031533.091668 1.257263 4.753651 -12.596576
1305031533.094549 1.448846 4.753651 -12.404993
1305031533.095559 1.448846 4.753651 -12.404993
1305031533.098566 1.592533 4.849442 -12.021827
1305031533.099562 1.592533 4.849442 -12.021827
1305031533.100813 1.592533 4.849442 -12.021827
1305031533.101942 1.592533 4.849442 -12.021827
1305031533.105453 1.640429 4.562068 -11.351287
1305031533.106441 1.640429 4.562068 -11.351287
1305031533.109569 1.640429 4.466276 -10.920226
1305031533.110556 1.640429 4.466276 -10.920226
1305031533.113562 1.724246 4.370485 -10.489164
1305031533.114560 1.724246 4.370485 -10.489164
1305031533.115810 1.724246 4.370485 -10.489164
1305031533.116804 1.724246 4.370485 -10.489164
1305031533.120354 1.724246 4.753651 -9.722832
1305031533.121433 1.724246 4.753651 -9.722832
1305031533.124558 1.676350 4.945234 -9.243875
1305031533.125560 1.676350 4.945234 -9.243875
1305031533.128558 1.676350 5.136817 -8.956501
1305031533.129682 1.676350 5.136817 -8.956501
1305031533.130847 1.676350 5.136817 -8.956501
1305031533.131974 1.676350 5.136817 -8.956501
1305031533.135692 1.640429 5.328400 -8.477544
1305031533.136703 1.640429 5.328400 -8.477544
1305031533.139821 1.544637 5.519982 -8.381752
1305031533.140810 1.544637 5.519982 -8.381752
1305031533.144310 1.544637 5.711565 -8.285961
1305031533.145434 1.544637 5.711565 -8.285961
1305031533.148575 1.544637 5.807357 -8.285961
1305031533.149684 1.544637 5.807357 -8.285961
1305031533.150932 1.544637 5.807357 -8.285961
1305031533.152307 1.544637 5.807357 -8.285961
1305031533.155569 1.448846 6.070783 -8.597283
1305031533.156539 1.448846 6.070783 -8.597283
1305031533.159803 1.269237 5.903148 -8.956501
1305031533.160811 1.269237 5.903148 -8.956501
1305031533.164448 1.257263 5.759461 -9.339667
1305031533.165550 1.257263 5.759461 -9.339667
1305031533.168699 1.209367 5.711565 -9.627041
1305031533.169680 1.209367 5.711565 -9.627041
1305031533.173310 0.910019 5.711565 -10.201790
1305031533.174296 0.910019 5.711565 -10.201790
1305031533.175561 0.910019 5.711565 -10.201790
1305031533.176541 0.910019 5.711565 -10.201790
1305031533.179681 0.826201 5.699591 -10.872330
1305031533.180684 0.826201 5.699591 -10.872330
1305031533.184495 0.682514 5.615774 -11.159704
1305031533.185527 0.682514 5.615774 -11.159704
1305031533.186433 0.682514 5.615774 -11.159704
1305031533.189570 0.574749 5.615774 -11.351287
1305031533.190680 0.574749 5.615774 -11.351287
1305031533.193562 0.850149 5.376295 -11.638662
1305031533.194705 0.850149 5.376295 -11.638662
1305031533.195809 0.850149 5.376295 -11.638662
1305031533.196790 0.850149 5.376295 -11.638662
1305031533.200315 0.682514 5.328400 -11.626688
1305031533.201438 0.682514 5.328400 -11.626688
1305031533.204563 0.910019 5.041025 -11.447079
1305031533.205548 0.910019 5.041025 -11.447079
1305031533.208569 0.862123 4.945234 -11.447079
1305031533.209555 0.862123 4.945234 -11.447079
1305031533.210802 0.862123 4.945234 -11.447079
1305031533.211806 0.862123 4.945234 -11.447079
1305031533.215303 1.053706 5.136817 -11.207600
1305031533.216293 1.053706 5.136817 -11.207600
1305031533.219604 1.161471 5.232608 -11.351287
1305031533.220565 1.161471 5.232608 -11.351287
1305031533.223559 1.209367 5.328400 -11.255496
1305031533.224556 1.209367 5.328400 -11.255496
1305031533.225804 1.209367 5.328400 -11.255496
1305031533.226811 1.209367 5.328400 -11.255496
1305031533.230441 1.257263 5.663670 -10.848382
1305031533.231423 1.257263 5.663670 -10.848382
1305031533.234572 1.245289 5.711565 -10.584956
1305031533.235698 1.245289 5.711565 -10.584956
1305031533.238577 1.257263 5.711565 -10.513112
1305031533.239694 1.257263 5.711565 -10.513112
1305031533.240808 1.257263 5.711565 -10.513112
1305031533.242291 1.257263 5.711565 -10.513112
1305031533.245427 1.544637 5.519982 -10.201790
1305031533.246438 1.544637 5.519982 -10.201790
1305031533.249706 1.269237 5.663670 -10.010207
1305031533.250683 1.269237 5.663670 -10.010207
1305031533.253817 1.448846 5.519982 -9.914415
1305031533.254930 1.448846 5.519982 -9.914415
1305031533.258438 1.293185 5.519982 -9.818624
1305031533.259431 1.293185 5.519982 -9.818624
1305031533.260682 1.293185 5.519982 -9.818624
1305031533.261685 1.293185 5.519982 -9.818624
1305031533.264821 1.053706 5.711565 -9.770728
1305031533.266300 1.053706 5.711565 -9.770728
1305031533.269437 0.910019 5.735513 -9.722832
1305031533.270553 0.910019 5.735513 -9.722832
1305031533.273716 0.957915 5.807357 -9.722832
1305031533.274715 0.957915 5.807357 -9.722832
1305031533.278300 0.910019 5.807357 -9.722832
1305031533.279306 0.910019 5.807357 -9.722832
1305031533.280556 0.910019 5.807357 -9.722832
1305031533.281554 0.910019 5.807357 -9.722832
1305031533.284732 1.053706 5.759461 -9.627041
1305031533.285801 1.053706 5.759461 -9.627041
1305031533.289450 1.257263 5.711565 -9.722832
1305031533.290431 1.257263 5.711565 -9.722832
1305031533.293679 1.053706 5.663670 -9.674937
1305031533.294663 1.053706 5.663670 -9.674937
1305031533.298301 1.245289 5.711565 -9.435458
1305031533.299314 1.245289 5.711565 -9.435458
1305031533.300563 1.245289 5.711565 -9.435458
1305031533.301569 1.245289 5.711565 -9.435458
1305031533.304696 1.257263 5.711565 -9.531250
1305031533.305812 1.257263 5.711565 -9.531250
1305031533.309438 1.448846 5.807357 -9.327693
1305031533.310426 1.448846 5.807357 -9.327693
1305031533.313684 1.640429 5.903148 -9.243875
1305031533.314683 1.640429 5.903148 -9.243875
1305031533.318312 1.544637 5.903148 -8.956501
1305031533.319309 1.544637 5.903148 -8.956501
1305031533.320570 1.544637 5.903148 -8.956501
1305031533.321553 1.544637 5.903148 -8.956501
1305031533.324689 1.640429 5.807357 -9.052292
1305031533.325803 1.640429 5.807357 -9.052292
1305031533.329440 1.640429 5.903148 -8.956501
1305031533.330430 1.640429 5.903148 -8.956501
1305031533.333704 1.820038 6.094731 -8.908605
1305031533.334688 1.820038 6.094731 -8.908605
1305031533.338310 2.011621 6.094731 -8.573335
1305031533.339292 2.011621 6.094731 -8.573335
1305031533.340558 2.011621 6.094731 -8.573335
1305031533.341679 2.011621 6.094731 -8.573335
1305031533.344682 2.406760 5.807357 -8.381752
1305031533.345806 2.406760 5.807357 -8.381752
1305031533.349442 2.406760 5.903148 -7.998586
1305031533.350424 2.406760 5.903148 -7.998586
1305031533.353697 2.490578 5.711565 -8.094378
1305031533.354678 2.490578 5.711565 -8.094378
1305031533.358314 2.394786 5.687618 -7.711212
1305031533.359310 2.394786 5.687618 -7.711212
1305031533.360559 2.394786 5.687618 -7.711212
1305031533.361678 2.394786 5.687618 -7.711212
1305031533.365270 2.490578 5.376295 -7.807003
1305031533.368317 2.406760 5.328400 -7.902795
1305031533.369434 2.406760 5.328400 -7.902795
1305031533.370432 2.406760 5.328400 -7.902795
1305031533.373698 2.382812 5.041025 -7.807003
1305031533.374695 2.382812 5.041025 -7.807003
1305031533.378299 2.215177 5.136817 -7.807003
1305031533.379306 2.215177 5.136817 -7.807003
1305031533.380587 2.215177 5.136817 -7.807003
1305031533.381552 2.215177 5.136817 -7.807003
1305031533.384823 1.999647 5.615774 -7.615421
1305031533.385831 1.999647 5.615774 -7.615421
1305031533.389436 2.011621 5.711565 -7.807003
1305031533.390406 2.011621 5.711565 -7.807003
1305031533.393674 1.724246 6.094731 -7.615421
1305031533.394781 1.724246 6.094731 -7.615421
1305031533.398453 1.640429 6.453949 -7.423838
1305031533.399444 1.640429 6.453949 -7.423838
1305031533.400675 1.640429 6.453949 -7.423838
1305031533.401695 1.640429 6.453949 -7.423838
1305031533.404823 1.448846 6.142627 -7.711212
1305031533.405816 1.448846 6.142627 -7.711212
1305031533.409425 1.257263 6.094731 -7.615421
1305031533.410430 1.257263 6.094731 -7.615421
1305031533.413682 1.245289 6.094731 -7.423838
1305031533.414678 1.245289 6.094731 -7.423838
1305031533.418324 1.233315 6.094731 -7.088568
1305031533.419295 1.233315 6.094731 -7.088568
1305031533.420571 1.233315 6.094731 -7.088568
1305031533.421691 1.233315 6.094731 -7.088568
1305031533.424674 1.257263 6.094731 -6.992776
1305031533.425790 1.257263 6.094731 -6.992776
1305031533.429320 1.448846 6.082757 -6.657506
1305031533.430429 1.448846 6.082757 -6.657506
1305031533.433564 1.640429 5.711565 -6.370132
1305031533.435249 1.640429 5.711565 -6.370132
1305031533.438313 1.640429 5.711565 -6.465923
1305031533.439296 1.640429 5.711565 -6.465923
1305031533.440310 1.640429 5.711565 -6.465923
1305031533.443563 1.676350 5.519982 -6.274340
1305031533.444680 1.676350 5.519982 -6.274340
1305031533.446290 1.676350 5.519982 -6.274340
1305031533.449450 1.724246 5.424191 -6.082757
1305031533.450455 1.724246 5.424191 -6.082757
1305031533.453705 2.011621 5.519982 -6.226444
1305031533.454665 2.011621 5.519982 -6.226444
1305031533.458335 1.820038 5.711565 -6.082757
1305031533.459294 1.820038 5.711565 -6.082757
1305031533.460546 1.820038 5.711565 -6.082757
1305031533.461668 1.820038 5.711565 -6.082757
1305031533.464688 1.820038 5.807357 -6.465923
1305031533.465805 1.820038 5.807357 -6.465923
1305031533.469304 1.820038 5.903148 -6.669480
1305031533.470448 1.820038 5.903148 -6.669480
1305031533.473698 1.724246 5.711565 -7.040672
1305031533.474685 1.724246 5.711565 -7.040672
1305031533.475946 1.724246 5.711565 -7.040672
1305031533.477311 1.724246 5.711565 -7.040672
1305031533.480562 1.640429 5.711565 -7.423838
1305031533.481556 1.640429 5.711565 -7.423838
1305031533.484684 1.640429 5.759461 -7.423838
1305031533.485809 1.640429 5.759461 -7.423838
1305031533.489306 1.628455 5.759461 -7.399890
1305031533.490292 1.628455 5.759461 -7.399890
1305031533.493535 1.628455 5.903148 -7.232255
1305031533.494666 1.628455 5.903148 -7.232255
1305031533.495782 1.628455 5.903148 -7.232255
1305031533.496951 1.628455 5.903148 -7.232255
1305031533.500590 1.640429 5.903148 -7.088568
1305031533.501541 1.640429 5.903148 -7.088568
1305031533.504695 1.640429 5.711565 -6.849089
1305031533.505804 1.640429 5.711565 -6.849089
1305031533.509448 1.975699 5.519982 -6.849089
1305031533.510472 1.975699 5.519982 -6.849089
1305031533.513713 1.820038 5.424191 -6.274340
1305031533.514703 1.820038 5.424191 -6.274340
1305031533.515952 1.820038 5.424191 -6.274340
1305031533.517197 1.820038 5.424191 -6.274340
1305031533.520563 2.215177 5.328400 -5.891174
1305031533.521525 2.215177 5.328400 -5.891174
1305031533.524842 2.107412 5.328400 -5.519982
1305031533.525825 2.107412 5.328400 -5.519982
1305031533.529476 2.215177 5.328400 -5.124843
1305031533.530549 2.215177 5.328400 -5.124843
1305031533.533696 2.215177 5.280504 -4.933260
1305031533.534691 2.215177 5.280504 -4.933260
1305031533.538307 2.406760 5.280504 -4.693781
1305031533.539310 2.406760 5.280504 -4.693781
1305031533.540596 2.406760 5.280504 -4.693781
1305031533.541678 2.406760 5.280504 -4.693781
1305031533.544807 2.107412 5.280504 -4.454303
1305031533.545803 2.107412 5.280504 -4.454303
1305031533.549492 2.011621 5.615774 -4.550094
1305031533.550435 2.011621 5.615774 -4.550094
1305031533.553703 1.927803 5.711565 -4.741677
1305031533.554699 1.927803 5.711565 -4.741677
1305031533.558303 1.640429 5.903148 -5.124843
1305031533.559292 1.640429 5.903148 -5.124843
1305031533.560573 1.640429 5.903148 -5.124843
1305031533.561545 1.640429 5.903148 -5.124843
1305031533.564671 1.640429 6.094731 -5.508009
1305031533.565804 1.640429 6.094731 -5.508009
1305031533.569443 1.640429 6.094731 -5.891174
1305031533.570435 1.640429 6.094731 -5.891174
1305031533.573684 1.724246 6.070783 -6.178549
1305031533.574678 1.724246 6.070783 -6.178549
1305031533.578304 1.640429 6.142627 -6.082757
1305031533.579303 1.640429 6.142627 -6.082757
1305031533.580554 1.640429 6.142627 -6.082757
1305031533.581659 1.640429 6.142627 -6.082757
1305031533.584808 1.820038 6.070783 -6.274340
1305031533.585797 1.820038 6.070783 -6.274340
1305031533.589439 2.011621 5.903148 -6.657506
1305031533.590414 2.011621 5.903148 -6.657506
1305031533.593690 2.035568 5.998940 -6.561715
1305031533.594656 2.035568 5.998940 -6.561715
1305031533.598299 2.215177 5.903148 -6.465923
1305031533.599410 2.215177 5.903148 -6.465923
1305031533.600437 2.215177 5.903148 -6.465923
1305031533.603545 2.406760 6.046835 -6.465923
1305031533.604665 2.406760 6.046835 -6.465923
1305031533.606194 2.406760 6.046835 -6.465923
1305031533.607301 2.406760 6.046835 -6.465923
1305031533.610561 2.394786 6.094731 -6.250392
1305031533.611557 2.394786 6.094731 -6.250392
1305031533.614818 2.215177 5.903148 -6.082757
1305031533.615804 2.215177 5.903148 -6.082757
1305031533.619319 2.215177 5.903148 -5.891174
1305031533.620414 2.215177 5.903148 -5.891174
1305031533.623695 2.310969 6.046835 -5.603800
1305031533.624682 2.310969 6.046835 -5.603800
1305031533.628318 2.406760 6.094731 -5.316426
1305031533.629315 2.406760 6.094731 -5.316426
1305031533.630550 2.406760 6.094731 -5.316426
1305031533.631558 2.406760 6.094731 -5.316426
1305031533.634833 2.490578 6.094731 -5.555904
1305031533.635828 2.490578 6.094731 -5.555904
1305031533.639431 2.406760 6.286314 -5.124843
1305031533.640560 2.406760 6.286314 -5.124843
1305031533.643668 2.801900 5.903148 -5.220634
1305031533.644686 2.801900 5.903148 -5.220634
1305031533.648317 2.789926 5.711565 -5.124843
1305031533.649301 2.789926 5.711565 -5.124843
1305031533.650552 2.789926 5.711565 -5.124843
1305031533.651550 2.789926 5.711565 -5.124843
1305031533.654827 2.765978 5.136817 -5.136817
1305031533.655823 2.765978 5.136817 -5.136817
1305031533.659430 2.789926 4.945234 -5.124843
1305031533.660411 2.789926 4.945234 -5.124843
1305031533.663691 2.981509 4.657859 -5.460113
1305031533.664664 2.981509 4.657859 -5.460113
1305031533.668317 3.125196 4.849442 -5.412217
1305031533.669429 3.125196 4.849442 -5.412217
1305031533.670688 3.125196 4.849442 -5.412217
1305031533.671673 3.125196 4.849442 -5.412217
1305031533.674813 3.149144 5.232608 -5.508009
1305031533.675807 3.149144 5.232608 -5.508009
1305031533.679439 3.149144 5.304452 -5.508009
1305031533.680432 3.149144 5.304452 -5.508009
1305031533.683837 3.161118 5.328400 -5.891174
1305031533.684806 3.161118 5.328400 -5.891174
1305031533.685938 3.161118 5.328400 -5.891174
1305031533.689420 2.981509 5.340374 -6.274340
1305031533.690541 2.981509 5.340374 -6.274340
1305031533.693665 2.789926 5.687618 -6.849089
1305031533.694667 2.789926 5.687618 -6.849089
1305031533.698378 2.394786 5.711565 -6.657506
1305031533.699436 2.394786 5.711565 -6.657506
1305031533.700560 2.394786 5.711565 -6.657506
1305031533.701693 2.394786 5.711565 -6.657506
1305031533.704701 2.586369 5.711565 -6.657506
1305031533.705792 2.586369 5.711565 -6.657506
1305031533.709445 2.406760 6.046835 -6.657506
1305031533.710430 2.406760 6.046835 -6.657506
1305031533.713689 2.406760 5.998940 -6.944880
1305031533.714793 2.406760 5.998940 -6.944880
1305031533.718310 2.023594 6.094731 -6.849089
1305031533.719312 2.023594 6.094731 -6.849089
1305031533.720563 2.023594 6.094731 -6.849089
1305031533.721672 2.023594 6.094731 -6.849089
1305031533.725163 2.107412 6.070783 -6.849089
1305031533.726250 2.107412 6.070783 -6.849089
1305031533.729438 2.023594 6.094731 -6.609610
1305031533.730432 2.023594 6.094731 -6.609610
1305031533.733711 2.215177 6.118679 -6.286314
1305031533.734816 2.215177 6.118679 -6.286314
1305031533.738450 2.406760 6.382106 -6.082757
1305031533.739436 2.406760 6.382106 -6.082757
1305031533.740690 2.406760 6.382106 -6.082757
1305031533.741681 2.406760 6.382106 -6.082757
1305031533.744810 2.406760 6.190523 -6.250392
1305031533.745809 2.406760 6.190523 -6.250392
1305031533.749436 2.406760 6.094731 -6.561715
1305031533.750551 2.406760 6.094731 -6.561715
1305031533.753689 2.310969 5.903148 -6.849089
1305031533.754842 2.310969 5.903148 -6.849089
1305031533.758334 2.406760 5.807357 -7.328046
1305031533.759421 2.406760 5.807357 -7.328046
1305031533.760543 2.406760 5.807357 -7.328046
1305031533.761670 2.406760 5.807357 -7.328046
1305031533.764814 2.310969 5.903148 -7.807003
1305031533.765807 2.310969 5.903148 -7.807003
1305031533.769454 2.406760 5.998940 -8.190169
1305031533.770433 2.406760 5.998940 -8.190169
1305031533.773699 2.406760 5.903148 -8.764918
